name,Networked Electrolysis: St Fergus,Networked Electrolysis: Grangemouth,Networked Electrolysis: Teesside,Networked Electrolysis: Humberside,Networked Electrolysis: Theddlethorpe,Networked Electrolysis: Merseyside,Networked Electrolysis: Barrow,Networked Electrolysis: Bacton,Networked Electrolysis: Grain LNG,Networked Electrolysis: Southampton,Networked Electrolysis: South Wales,Non-networked Electrolysis: St Fergus,Non-networked Electrolysis: Grangemouth,Non-networked Electrolysis: Teesside,Non-networked Electrolysis: Humberside,Non-networked Electrolysis: Theddlethorpe,Non-networked Electrolysis: Merseyside,Non-networked Electrolysis: Barrow,Non-networked Electrolysis: Bacton,Non-networked Electrolysis: Grain LNG,Non-networked Electrolysis: Southampton,Non-networked Electrolysis: South Wales
2050-01-01 10:00:00,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.9713769755438338,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594,0.7306562212757594
2050-01-01 11:00:00,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.9718566132750952,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645,0.7341812606507645
2050-01-01 12:00:00,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.991946012008942,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724,0.767376725331724
2050-01-01 13:00:00,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.9849375913932706,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588,0.7496367841999588
2050-01-01 14:00:00,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.9821564226348843,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875,0.7192821607590875
2050-01-01 15:00:00,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.9724477295293941,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062,0.6570346989923062
2050-01-01 16:00:00,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.9594764814365689,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088,0.5818392692311088
2050-01-01 17:00:00,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.9432505464539379,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478,0.5404840692986478
2050-01-01 18:00:00,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.9318727278332083,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571,0.5457301393618571
2050-01-01 19:00:00,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.9412127989194387,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366,0.5659520849960366
2050-01-01 20:00:00,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.9322142568248609,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597,0.5831476141752597
2050-01-01 21:00:00,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.931912097354071,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041,0.618127448431041
2050-01-01 22:00:00,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.9593428318415984,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262,0.6282878440999262
